Algorithm,CoinName,FullName,FullyPremined,Id,ImageUrl,Name,PreMinedValue,ProofType,SortOrder,Sponsored,Symbol,TotalCoinSupply,TotalCoinsFreeFloat,Url
Scrypt,ChronosCoin,ChronosCoin (CRX),0,25613,/media/351388/crx.png,CRX,N/A,PoW/PoS,701,False,CRX,N/A,N/A,/coins/crx/overview
N/A,Decent,Decent (DCT),0,25721,/media/351389/dct.png,DCT,N/A,PoS,702,False,DCT,73197775,N/A,/coins/dct/overview
X13,PokeChain,PokeChain (XPOKE),0,25817,/media/351393/xpoke.png,XPOKE,N/A,PoS,703,False,XPOKE,75000000,N/A,/coins/xpoke/overview
X13,MudraCoin,MudraCoin (MUDRA),0,25820,/media/351394/mudra.png,MUDRA,N/A,PoS,704,False,MUDRA,200000000,N/A,/coins/mudra/overview
PoS,WarpCoin,WarpCoin (WARP),0,25822,/media/351395/warp.png,WARP,N/A,PoS,705,False,WARP,N/A,N/A,/coins/warp/overview
N/A,Coinomat,Coinomat (CNMT),1,25825,/media/351396/cnmt.png,CNMT,N/A,N/A,706,False,CNMT,3000000,N/A,/coins/cnmt/overview
X11,PizzaCoin,PizzaCoin (PIZZA),0,25830,/media/351397/pizza.png,PIZZA,N/A,PoW,707,False,PIZZA,25000000,N/A,/coins/pizza/overview
X11,Lutetium Coin,Lutetium Coin (LC),1,25916,/media/351398/lc.png,LC,N/A,PoS,708,False,LC,657000000,N/A,/coins/lc/overview
N/A,Heat Ledger,Heat Ledger (HEAT),0,25917,/media/351399/heat.png,HEAT,N/A,PoS/PoP,709,False,HEAT,26000000,N/A,/coins/heat/overview
N/A,Iconomi,Iconomi (ICN),1,25921,/media/351400/icn.png,ICN,N/A,N/A,710,False,ICN,100000000,N/A,/coins/icn/overview
SHA256,ExaByte (EXB),ExaByte (EXB) (EXB),0,25925,/media/351401/exb.png,EXB,N/A,PoW,711,False,EXB,500000000,N/A,/coins/exb/overview
N/A,Wings DAO,Wings DAO (WINGS),1,25946,/media/1382758/1wings.png,WINGS,N/A,N/A,712,False,WINGS,100000000,N/A,/coins/wings/overview
Scrypt,ReturnBit,ReturnBit (RBIT),0,26121,/media/351405/rbit.png,RBIT,N/A,PoW,714,False,RBIT,N/A,N/A,/coins/rbit/overview
N/A,deCLOUDs,deCLOUDs (DCS),0,26129,/media/351407/cloud.png,DCS,N/A,PoS,715,False,DCS.,100000000,N/A,/coins/dcs/overview
Equihash,Komodo,Komodo (KMD),0,26132,/media/351408/kmd.png,KMD,N/A,dPoW/PoW,716,False,KMD,200000000,N/A,/coins/kmd/overview
X11,GoldBlocks,GoldBlocks (GB),0,26194,/media/351411/db.png,GB,N/A,PoW/PoS,717,False,GB,50000000,N/A,/coins/gb/overview
N/A,NEO,NEO (NEO),1,27368,/media/1383858/neo.jpg,NEO,N/A,N/A,718,False,NEO,100000000,N/A,/coins/neo/overview
N/A,Anoncoin,Anoncoin (ANC),0,27370,/media/19598/anc.png,ANC,N/A,PoW,719,False,ANC,4200000,N/A,/coins/anc/overview
X11,Syndicate,Syndicate (SYNX),0,27591,/media/15887426/synx.png,SYNX,N/A,PoW/PoS,720,False,SYNX,N/A,N/A,/coins/synx/overview
N/A,Mass Coin,Mass Coin (MC),0,27594,/media/351428/mc.png,MC,N/A,N/A,721,False,MC,1000000000000,N/A,/coins/mc/overview
X11,E-Dinar Coin,E-Dinar Coin (EDR),0,27634,/media/351430/edc.png,EDR,N/A,DPoS,722,False,EDR,999000000000000,N/A,/coins/edr/overview
POS 3.0,Jewels,Jewels (JWL),0,27674,/media/351432/jwl.png,JWL,N/A,N/A,723,False,JWL,20000000,N/A,/coins/jwl/overview
X11,WayCoin,WayCoin (WAY),0,27681,/media/351433/way.png,WAY,N/A,PoS,724,False,WAY,100000000,N/A,/coins/way/overview
Scrypt,MollyCoin,MollyCoin (TAB),0,27993,/media/351488/tab.png,TAB,N/A,PoW/PoS,725,False,TAB,25000000,N/A,/coins/tab/overview
N/A,Trigger,Trigger (TRIG),0,27996,/media/351489/trg.png,TRIG,N/A,N/A,726,False,TRIG,100000000,N/A,/coins/trig/overview
N/A,bitCNY,bitCNY (BITCNY),1,28019,/media/351490/bitcny.png,BITCNY,N/A,N/A,727,False,BITCNY,100000000000,N/A,/coins/bitcny/overview
N/A,bitUSD,bitUSD (BITUSD),0,28021,/media/351491/bitusd.png,BITUSD,N/A,N/A,728,False,BITUSD,100000000000,N/A,/coins/bitusd/overview
X11,Save The Ocean,Save The Ocean (STO),0,28025,/media/351493/sto.png,STO,N/A,PoW/PoS,730,False,STO,150000000,N/A,/coins/sto/overview
N/A,Sense,Sense (SNS),1,28027,/media/351494/sns.png,SNS,N/A,N/A,731,False,SNS,100000000,N/A,/coins/sns/overview
SHA256,Fusion,Fusion (FSN),0,28081,/media/351495/fsn.png,FSN,N/A,PoW,732,False,FSN,3000000,N/A,/coins/fsn/overview
Scrypt,CarterCoin,CarterCoin (CTC),0,28083,/media/351496/ctc.png,CTC,N/A,PoW/PoS,733,False,CTC,90000000,N/A,/coins/ctc/overview
Scrypt,TotCoin,TotCoin (TOT),0,28087,,TOT,N/A,PoW/PoS,734,False,TOT,1613150000,N/A,/coins/tot/overview
Scrypt,Bitcloud,Bitcloud (BTD),0,28089,/media/351498/btd.png,BTD,N/A,PoW/PoS,735,False,BTD,N/A,N/A,/coins/btd/overview
N/A,ArkDAO,ArkDAO (BOTS),0,28125,/media/351499/bot.png,BOTS,N/A,N/A,736,False,BOTS,N/A,N/A,/coins/bots/overview
Scrypt,MedicCoin,MedicCoin (MDC),0,28128,/media/351500/mdc.png,MDC,N/A,PoW/PoS,737,False,MDC,33000000,N/A,/coins/mdc/overview
X11,FuturePoints,FuturePoints (FTP),0,28131,/media/351501/ftp.png,FTP,N/A,PoS,738,False,FTP,360000000,N/A,/coins/ftp/overview
Quark,Zeta2Coin,Zeta2Coin (ZET2),0,28136,/media/351502/zet2.png,ZET2,N/A,PoW/PoS,739,False,ZET2,1200000,N/A,/coins/zet2/overview
SHA256,CovenCoin,CovenCoin (COV*),0,28151,/media/351503/cov.png,COV*,N/A,PoW/PoS,740,False,COV*,33000,N/A,/coins/covstar/overview
X11,Tellurion,Tellurion (TELL),0,28172,/media/351505/tell.png,TELL,N/A,PoW/PoS,742,False,TELL,3652422000,N/A,/coins/tell/overview
X13,EneCoin,EneCoin (ENE),0,28174,/media/351506/ene.png,ENE,N/A,PoW/PoS,743,False,ENE,N/A,N/A,/coins/ene/overview
SHA256D,TDFB,TDFB (TDFB),0,28176,/media/351507/tdfb.png,TDFB,N/A,PoW/PoS,744,False,TDFB,N/A,N/A,/coins/tdfb/overview
N/A,BlockPay,BlockPay (BLOCKPAY),0,28204,/media/351508/blockpay.png,BLOCKPAY,N/A,N/A,745,False,BLOCKPAY,100000000,N/A,/coins/blockpay/overview
SHA256,BitTokens,BitTokens (BXT),0,28208,/media/351509/bxt.png,BXT,N/A,PoW/PoS,746,False,BXT,21000000,N/A,/coins/bxt/overview
SHA256,ZayedCoin,ZayedCoin (ZYD),0,28216,/media/351510/zyd.png,ZYD,N/A,PoW,747,False,ZYD,9736000,N/A,/coins/zyd/overview
X11,MustangCoin,MustangCoin (MST),0,28219,/media/351529/mst1.png,MST,N/A,PoW/PoS,748,False,MST,3000000,N/A,/coins/mst/overview
Scrypt,Goonies,Goonies (GOON),0,28221,/media/351512/goon.png,GOON,N/A,PoW,749,False,GOON,270875968,N/A,/coins/goon/overview
SHA256,808,808 (808),0,28223,/media/351513/808.png,808,N/A,PoW/PoS,750,False,808,N/A,N/A,/coins/808/overview
N/A,Veltor,Veltor (VLT),0,28225,/media/351514/vlt.png,VLT,N/A,PoW,751,False,VLT,N/A,N/A,/coins/vlt/overview
Scrypt,ZoneCoin,ZoneCoin (ZNE),0,28227,/media/351515/zne.jpg,ZNE,N/A,PoW/PoS,752,False,ZNE,21000000,N/A,/coins/zne/overview
X11,DickCoin,DickCoin (DCK),0,28229,/media/351516/dck.png,DCK,N/A,PoW/PoS,753,False,DCK,N/A,N/A,/coins/dck/overview
Multiple,Circuits of Value,Circuits of Value (COVAL),0,28276,/media/351519/coval.png,COVAL,N/A,PoW,754,False,COVAL,1000000000,N/A,/coins/coval/overview
X13,DarkGold,DarkGold (DGDC),0,28278,/media/351520/dgd.png,DGDC,N/A,PoW/PoS,755,False,DGDC,1000000,N/A,/coins/dgdc/overview
Scrypt,TodayCoin,TodayCoin (TODAY),0,28317,/media/351521/today.png,TODAY,N/A,PoW,756,False,TODAY,39200000,N/A,/coins/today/overview
N/A,Verium,Verium (VRM),0,28323,/media/351522/vrm.png,VRM,N/A,PoWT,757,False,VRM,N/A,N/A,/coins/vrm/overview
Scrypt,RootCoin,RootCoin (ROOT),0,28326,/media/351523/root.png,ROOT,N/A,PoW/PoS,758,False,ROOT,1900000,N/A,/coins/root/overview
N/A,FirstBlood,FirstBlood (1ST),1,28328,/media/351524/1st.png,1ST,N/A,N/A,759,False,1ST,93468691,N/A,/coins/1st/overview
N/A,Gold Pressed Latinum,Gold Pressed Latinum (GPL),0,28330,/media/351525/gpl.png,GPL,N/A,PoW/PoS,760,False,GPL,1000000,N/A,/coins/gpl/overview
Scrypt,DopeCoin,DopeCoin (DOPE),0,28332,/media/351526/dope.png,DOPE,N/A,PoW,761,False,DOPE,575000000,N/A,/coins/dope/overview
Scrypt,FCoin,FCoin (FX),0,28336,/media/351527/fx.png,FX,N/A,PoW/PoS,763,False,FX,987600000,N/A,/coins/fx/overview
X11,Pioneershares,Pioneershares (PIO),0,28342,/media/351528/pio.png,PIO,N/A,PoW/PoS,764,False,PIO,200000,N/A,/coins/pio/overview
X11,GayCoin,GayCoin (GAY),0,28431,/media/351531/gay.png,GAY,N/A,PoW/PoS,765,False,GAY,10000000000,N/A,/coins/gay/overview
QuBit,Samsara Coin,Samsara Coin (SMSR),0,28650,/media/351543/smsr.png,SMSR,N/A,PoW/PoS,766,False,SMSR,60000000,N/A,/coins/smsr/overview
Progressive-n,Ubiqoin,Ubiqoin (UBIQ),0,28652,/media/351544/ubiq.png,UBIQ,N/A,PoS,767,False,UBIQ,500000000,N/A,/coins/ubiq/overview
Scrypt,Armory Coin,Armory Coin (ARM),0,28654,/media/351545/arm.png,ARM,N/A,PoW/PoS,768,False,ARM,1990000000,N/A,/coins/arm/overview
Scrypt,RingCoin,RingCoin (RING),0,28657,/media/351546/ring.png,RING,N/A,PoW/PoS,769,False,RING,1900000000,N/A,/coins/ring/overview
Scrypt,ERBCoin,ERBCoin (ERB),0,28665,/media/351550/erb.png,ERB,N/A,N/A,770,False,ERB,125000000,N/A,/coins/erb/overview
DPoS,Lazarus,Lazarus (LAZ),0,28700,/media/351552/laz.png,LAZ,N/A,DPoS,771,False,LAZ,10000000,N/A,/coins/laz/overview
SHA256,FonzieCoin,FonzieCoin (FONZ),0,28703,/media/351553/fonz.png,FONZ,N/A,PoW/PoS,772,False,FONZ,N/A,N/A,/coins/fonz/overview
Scrypt,BitCurrency,BitCurrency (BTCR),0,28764,/media/351554/btr.png,BTCR,N/A,PoS,773,False,BTCR,N/A,N/A,/coins/btcr/overview
X13,FaucetCoin,FaucetCoin (DROP),0,28767,/media/351555/drop.png,DROP,N/A,PoS,774,False,DROP,10000,N/A,/coins/drop/overview
SHA256,Save and Gain,Save and Gain (SANDG),0,28770,/media/351556/sandt.png,SANDG,N/A,PoW,775,False,SANDG,N/A,N/A,/coins/sandg/overview
PoS,SteamPunk,SteamPunk (PNK),0,28772,/media/351557/pnk.png,PNK,N/A,PoS,776,False,PNK,40000000,N/A,/coins/pnk/overview
Scrypt,Dark Moon,Dark Moon (MOOND),0,28774,/media/351558/moond.png,MOOND,N/A,PoW/PoS,777,False,MOOND,420000000,N/A,/coins/moond/overview
SHA256,DollarCoin,DollarCoin (DLC),0,28776,/media/351559/dlc.png,DLC,N/A,PoW,778,False,DLC,10638298,N/A,/coins/dlc/overview
Scrypt,Sentaro,Sentaro (SEN),0,28778,/media/351560/sen.png,SEN,N/A,PoW/PoS,779,False,SEN,N/A,N/A,/coins/sen/overview
Scrypt,Swiscoin,Swiscoin (SCN),0,28880,/media/351563/scn.png,SCN,N/A,PoW/PoW,781,False,SCN,3100000000,N/A,/coins/scn/overview
N/A,Wexcoin,Wexcoin (WEX),0,28882,/media/351564/wex.jpg,WEX,N/A,PoS,782,False,WEX,N/A,N/A,/coins/wex/overview
PoS,Lathaan,Lathaan (LTH),0,28885,/media/351565/lth.png,LTH,N/A,N/A,783,False,LTH,N/A,N/A,/coins/lth/overview
Scrypt,BitBronze,BitBronze (BRONZ),0,28888,/media/351566/bronz.png,BRONZ,N/A,PoW,784,False,BRONZ,4502400,N/A,/coins/bronz/overview
Scrypt,Shilling,Shilling (SH),0,28890,/media/351567/sh.png,SH,N/A,PoW,785,False,SH,30000000,N/A,/coins/sh/overview
SHA256D,BuzzCoin,BuzzCoin (BUZZ),0,28893,/media/15887419/buzz.png,BUZZ,N/A,PoW/PoS,786,False,BUZZ,21000000000,N/A,/coins/buzz/overview
SHA256,Mind Gene,Mind Gene (MG),0,29001,/media/351588/mg.png,MG,N/A,PoW/PoS,788,False,MG,7500000000,N/A,/coins/mg/overview
X11,PSIcoin,PSIcoin (PSI),0,29004,/media/351589/psi.png,PSI,N/A,PoS,789,False,PSI,696969,N/A,/coins/psi/overview
PoS,Opair,Opair (XPO),0,29008,/media/351590/xpo.png,XPO,N/A,PoS,790,False,XPO,74000000,N/A,/coins/xpo/overview
SHA256D,NoLimitCoin,NoLimitCoin (NLC),0,29010,/media/351591/nlc.png,NLC,N/A,PoW/PoS,791,False,NLC,N/A,N/A,/coins/nlc/overview
Scrypt,PesoBit,PesoBit (PSB),0,29041,/media/351594/psb.jpg,PSB,N/A,PoW/PoS,792,False,PSB,32958651,N/A,/coins/psb/overview
X11,Beats,Beats (XBTS),0,29131,/media/351617/beats.png,XBTS,N/A,PoW/PoS,793,False,XBTS,N/A,N/A,/coins/xbts/overview
X11,Fitcoin,Fitcoin (FIT),0,29133,/media/351618/fit.png,FIT,N/A,PoW/PoS,794,False,FIT,8880000000,N/A,/coins/fit/overview
Scrypt,PantherCoin,PantherCoin (PINKX),0,29193,/media/351624/pinkx.png,PINKX,N/A,PoW/PoS,796,False,PINKX,735000000,N/A,/coins/pinkx/overview
X15,FireCoin,FireCoin (FIRE),0,29196,/media/351625/fire.png,FIRE,N/A,PoW/PoS,797,False,FIRE,N/A,N/A,/coins/fire/overview
Scrypt,Unfed Coin,Unfed Coin (UNF),0,29198,/media/351626/unf.png,UNF,N/A,PoW,798,False,UNF,67000000,N/A,/coins/unf/overview
X11,SportsCoin,SportsCoin (SPORT),0,29200,/media/351627/sports.png,SPORT,N/A,PoS,799,False,SPORT,20000000,N/A,/coins/sport/overview
N/A,Peerplays,Peerplays (PPY),0,29348,/media/351630/peerplays.png,PPY,N/A,N/A,801,False,PPY,5916684,N/A,/coins/ppy/overview
Scrypt,NineElevenTruthCoin,NineElevenTruthCoin (NTC),0,29366,/media/351631/ntc.png,NTC,N/A,PoW/PoS,802,False,NTC,N/A,N/A,/coins/ntc/overview
PoS,EGOcoin,EGOcoin (EGO),0,29368,/media/351632/ego.png,EGO,N/A,PoS,803,False,EGO,60000000,N/A,/coins/ego/overview
Scrypt,BitluckCoin,BitluckCoin (BTCL*),0,29370,/media/351633/btlc.png,BTCL*,N/A,PoS,804,False,BTCL*,5000000000,N/A,/coins/btclstar/overview
SHA256,RCoin,RCoin (RCN*),0,29374,/media/351634/rcn.png,RCN*,N/A,N/A,805,False,RCN*,5000000000,N/A,/coins/rcnstar/overview
N/A,X2Coin,X2Coin (X2),0,29376,/media/351635/x2.png,X2,N/A,N/A,806,False,X2,N/A,N/A,/coins/x2/overview
N/A,Mycelium Token,Mycelium Token (MT),0,29378,/media/19453/mycelium.png,MT,N/A,N/A,807,False,MT,5311,N/A,/coins/mt/overview
Lyra2RE,Tianhe,Tianhe (TIA),0,29455,/media/351636/tia.png,TIA,N/A,N/A,808,False,TIA,21000000,N/A,/coins/tia/overview
Scrypt,GBR Coin,GBR Coin (GBRC),0,29458,/media/351637/gbrc.png,GBRC,N/A,PoW,809,False,GBRC,87500000,N/A,/coins/gbrc/overview
X13,UPcoin,UPcoin (XUP),0,29460,/media/351638/xup.png,XUP,N/A,PoS,810,False,XUP,N/A,N/A,/coins/xup/overview
N/A,Octocoin,Octocoin (888),0,29462,/media/351639/888.png,888,N/A,PoW,811,False,888,135776563,N/A,/coins/888/overview
X11,Halloween Coin,Halloween Coin (HALLO),0,29552,/media/351657/hallo.png,HALLO,N/A,PoW/PoS,812,False,HALLO,1500000000,N/A,/coins/hallo/overview
Scrypt,BaseballCardCoin,BaseballCardCoin (BBCC),0,29554,/media/351658/bbcc.png,BBCC,N/A,PoW/PoS,813,False,BBCC,19000000,N/A,/coins/bbcc/overview
SHA256,EmiratesGoldCoin,EmiratesGoldCoin (EMIGR),0,29556,/media/351659/emirg.png,EMIGR,N/A,PoW,814,False,EMIGR,4000000,N/A,/coins/emigr/overview
Quark,BighanCoin,BighanCoin (BHC),0,29559,/media/351660/bhc.png,BHC,N/A,PoW,815,False,BHC,411000000,N/A,/coins/bhc/overview
Scrypt,Craftcoin,Craftcoin (CRAFT),0,29711,/media/351681/craft.png,CRAFT,N/A,PoW/PoS,816,False,CRAFT,49411760,N/A,/coins/craft/overview
X11,Invictus,Invictus (INV),0,29713,/media/351682/inv.png,INV,N/A,PoW/PoS,817,False,INV,N/A,N/A,/coins/inv/overview
X11,OlympCoin,OlympCoin (OLYMP),0,29715,/media/351683/olymp.png,OLYMP,N/A,PoW/PoS,818,False,OLYMP,50000000,N/A,/coins/olymp/overview
X13,DelightPay,DelightPay (DPAY),0,29718,/media/351684/dpay.png,DPAY,N/A,PoW/PoS,819,False,DPAY,90400000,N/A,/coins/dpay/overview
Scrypt,Atomic Coin,Atomic Coin (ATOM),0,29721,/media/351685/atom.png,ATOM,N/A,PoW/PoS,820,False,ATOM,12000000,N/A,/coins/atom/overview
N/A,Hacker Gold,Hacker Gold (HKG),0,29733,/media/351689/hkg.jpg,HKG,N/A,N/A,821,False,HKG,N/A,N/A,/coins/hkg/overview
Scrypt,AntiLitecoin,AntiLitecoin (ANTC),0,29758,/media/351690/antc.png,ANTC,N/A,PoW,822,False,ANTC,84000000,N/A,/coins/antc/overview
X11,JobsCoin,JobsCoin (JOBS),0,29762,/media/351691/jobs.png,JOBS,N/A,PoW/PoS,823,False,JOBS,20000000000,N/A,/coins/jobs/overview
X11,DogeGoreCoin,DogeGoreCoin (DGORE),0,29904,/media/351697/dgore.png,DGORE,N/A,PoW/PoS,824,False,DGORE,500000000,N/A,/coins/dgore/overview
Scrypt,The Hempcoin,The Hempcoin (THC),0,29924,/media/351699/thc.png,THC,N/A,PoW/PoS,825,False,THC,250000000,N/A,/coins/thc/overview
Scrypt,Tetra,Tetra (TRA),0,29926,/media/351700/tra.png,TRA,N/A,PoW,826,False,TRA,N/A,N/A,/coins/tra/overview
NIST5,Resumeo Shares,Resumeo Shares (RMS),0,29928,/media/351701/rms.png,RMS,N/A,PoS,827,False,RMS,9188302,N/A,/coins/rms/overview
Scrypt-n,FujiCoin,FujiCoin (FJC),0,29935,/media/351702/fjc.png,FJC,N/A,N/A,828,False,FJC,10000000000,N/A,/coins/fjc/overview
SHA256,Vaporcoin,Vaporcoin (VAPOR),0,30016,/media/351708/vapor.png,VAPOR,N/A,PoW/PoS,829,False,VAPOR,2000000,N/A,/coins/vapor/overview
X13,SydPakCoin,SydPakCoin (SDP),0,30019,/media/351709/sdp.jpg,SDP,N/A,PoW/PoS,830,False,SDP,N/A,N/A,/coins/sdp/overview
N/A,Recovery Right Tokens,Recovery Right Tokens (RRT),1,30020,/media/19554/bitfinex.png,RRT,N/A,N/A,831,False,RRT,N/A,N/A,/coins/rrt/overview
Lyra2RE,ZCoin,ZCoin (XZC),0,30022,/media/1382780/xzc1.png,XZC,N/A,PoW,832,False,XZC,21000000,N/A,/coins/xzc/overview
Scrypt,Premium,Premium (PRE),0,30024,/media/351711/pre.png,PRE,N/A,PoW,833,False,PRE,20000000,N/A,/coins/pre/overview
SHA256,CaliphCoin,CaliphCoin (CALC),0,30029,/media/351712/calc.png,CALC,N/A,PoW,834,False,CALC,135000000,N/A,/coins/calc/overview
SHA256,LeaCoin,LeaCoin (LEA),0,30117,/media/351729/lea.png,LEA,N/A,PoW,835,False,LEA,2000000000,N/A,/coins/lea/overview
SHA256,Californium,Californium (CF),0,30119,/media/351730/cf.png,CF,N/A,PoW,836,False,CF,2520000,N/A,/coins/cf/overview
X11,CrankCoin,CrankCoin (CRNK),0,30121,/media/351731/crnk.png,CRNK,N/A,PoS/PoW,837,False,CRNK,N/A,N/A,/coins/crnk/overview
PoS,CoffeeCoin,CoffeeCoin (CFC),0,30123,/media/351732/cfc.png,CFC,N/A,PoS,838,False,CFC,N/A,N/A,/coins/cfc/overview
Scrypt,Victoriouscoin,Victoriouscoin (VTY),0,30126,/media/351733/vty.png,VTY,N/A,PoW/PoS,839,False,VTY,N/A,N/A,/coins/vty/overview
N/A,Safecoin,Safecoin (SFE),0,30169,/media/351735/sfe.png,SFE,N/A,PoW/PoS,841,False,SFE,N/A,N/A,/coins/sfe/overview
N/A,Ardor,Ardor (ARDR),1,30173,/media/351736/ardr.png,ARDR,N/A,PoS,842,False,ARDR,1000000000,N/A,/coins/ardr/overview
X11,BlackShadowCoin,BlackShadowCoin (BS),0,30175,/media/351737/bs.png,BS,N/A,PoW/PoS,843,False,BS,2100000000,N/A,/coins/bs/overview
SHA256D,JiffyCoin,JiffyCoin (JIF),0,30177,/media/351738/jif.png,JIF,N/A,PoW,844,False,JIF,5108400,N/A,/coins/jif/overview
X15,CrabCoin,CrabCoin (CRAB),0,30179,/media/351739/crab.png,CRAB,N/A,PoW/PoS,845,False,CRAB,N/A,N/A,/coins/crab/overview
Scrypt,Aircoin,Aircoin (AIR*),0,30182,/media/351740/air.png,AIR*,N/A,PoW/PoS,846,False,AIR*,357000000,N/A,/coins/airstar/overview
N/A,President Clinton,President Clinton (HILL),0,30359,/media/351747/hill.png,HILL,N/A,N/A,847,False,HILL,57968072167,N/A,/coins/hill/overview
X15,ForexCoin,ForexCoin (FOREX),0,30361,/media/351748/forex.png,FOREX,N/A,PoW/PoS,848,False,FOREX,N/A,N/A,/coins/forex/overview
Scrypt,Moneta,Moneta (MONETA),0,30364,/media/351749/moneta.png,MONETA,N/A,PoW,849,False,MONETA,184000000,N/A,/coins/moneta/overview
SHA256D,Eclipse,Eclipse (EC),0,30367,/media/351750/ec.jpg,EC,N/A,PoW/PoS,850,False,EC,N/A,N/A,/coins/ec/overview
Scrypt,Rublebit,Rublebit (RUBIT),0,30369,/media/351751/rubit.png,RUBIT,N/A,PoW,851,False,RUBIT,100000000,N/A,/coins/rubit/overview
Scrypt,HappyCreatorCoin ,HappyCreatorCoin  (HCC),0,30371,/media/351752/hcc.png,HCC,N/A,PoW,852,False,HCC,100100400000,N/A,/coins/hcc/overview
X11,BrainCoin,BrainCoin (BRAIN),0,30373,/media/351753/brain.png,BRAIN,N/A,PoW/PoS,853,False,BRAIN,22000000,N/A,/coins/brain/overview
SHA256,Vertex,Vertex (VTX),0,30377,/media/351754/vertex.png,VTX,N/A,PoW/PoS,854,False,VTX,N/A,N/A,/coins/vtx/overview
X11,KRCoin,KRCoin (KRC),0,30379,/media/351755/krc.png,KRC,N/A,PoW,855,False,KRC,N/A,N/A,/coins/krc/overview
X13,RoyalCoin,RoyalCoin (ROYAL),0,30386,/media/351756/royal.png,ROYAL,N/A,PoS,856,False,ROYAL,N/A,N/A,/coins/royal/overview
X11,BigLifeCoin,BigLifeCoin (LFC),0,30388,/media/351757/lfc.png,LFC,N/A,PoW,857,False,LFC,9900000000,N/A,/coins/lfc/overview
Quark,Zurcoin,Zurcoin (ZUR),0,30391,/media/351758/zur.png,ZUR,N/A,PoW,858,False,ZUR,126000000,N/A,/coins/zur/overview
SHA256D,NubisCoin,NubisCoin (NUBIS),0,30393,/media/351759/nubis.png,NUBIS,N/A,PoW/PoS,859,False,NUBIS,N/A,N/A,/coins/nubis/overview
SHA256D,Tennet,Tennet (TENNET),0,30421,/media/351760/tennet.png,TENNET,N/A,PoW/PoS,860,False,TENNET,N/A,N/A,/coins/tennet/overview
X11,PeaceCoin,PeaceCoin (PEC),0,30423,/media/351761/pec.png,PEC,N/A,PoW,861,False,PEC,700000000,N/A,/coins/pec/overview
Scrypt,Goldmaxcoin,Goldmaxcoin (GMX),0,30424,/media/351762/gmx.jpg,GMX,N/A,PoW,862,False,GMX,84000000,N/A,/coins/gmx/overview
X11,32Bitcoin,32Bitcoin (32BIT),0,30428,/media/351763/32bit.png,32BIT,N/A,PoW/PoS,863,False,32BIT,355000,N/A,/coins/32bit/overview
X14,GanjaCoin V2,GanjaCoin V2 (GNJ),1,30521,/media/351789/gnj.png,GNJ,N/A,PoW/PoS,864,False,GNJ,100000000,N/A,/coins/gnj/overview
PoS,TeamUP,TeamUP (TEAM),1,30523,/media/351790/team.png,TEAM,N/A,PoS,865,False,TEAM,301000000,N/A,/coins/team/overview
Scrypt,ScryptToken,ScryptToken (SCT),0,30536,/media/351791/sct.png,SCT,N/A,PoW/PoS,866,False,SCT,8842105,N/A,/coins/sct/overview
SHA256D,LanaCoin,LanaCoin (LANA),0,30544,/media/351792/lana.png,LANA,N/A,PoW/PoS,867,False,LANA,7506000000,N/A,/coins/lana/overview
Ethash,Elementrem,Elementrem (ELE),0,30550,/media/351793/ele.png,ELE,N/A,PoW,868,False,ELE,N/A,N/A,/coins/ele/overview
Scrypt,GuccioneCoin,GuccioneCoin (GCC),0,30566,/media/351796/gcc.jpg,GCC,N/A,PoW,869,False,GCC,39760000,N/A,/coins/gcc/overview
X11,AndromedaCoin,AndromedaCoin (AND),0,30568,/media/351797/and.png,AND,N/A,PoW/PoS,870,False,AND,N/A,N/A,/coins/and/overview
N/A,Byteball,Byteball (GBYTE),0,30736,/media/351835/bytes.png,GBYTE,N/A,N/A,871,False,GBYTE,1000000,N/A,/coins/gbyte/overview
X13,EqualCoin,EqualCoin (EQUAL),0,30883,/media/351867/equal.png,EQUAL,N/A,PoW/PoS,872,False,EQUAL,1000000000,N/A,/coins/equal/overview
PoS,SweetStake,SweetStake (SWEET),0,30887,/media/351868/sweet.png,SWEET,N/A,N/A,873,False,SWEET,1000000000,N/A,/coins/sweet/overview
Scrypt,2BACCO Coin,2BACCO Coin (2BACCO),0,30912,/media/351869/2bacco.png,2BACCO,N/A,PoW/PoS,874,False,2BACCO,81454545,N/A,/coins/2bacco/overview
Scrypt,DarkKnightCoin,DarkKnightCoin (DKC),0,30920,/media/351870/dkc.png,DKC,N/A,PoW/PoS,875,False,DKC,24000000,N/A,/coins/dkc/overview
SHA256,Community Coin,Community Coin (COC),0,30925,/media/351872/coc.png,COC,N/A,PoW,876,False,COC,36129032,N/A,/coins/coc/overview
Scrypt,ChoofCoin,ChoofCoin (CHOOF),0,31002,/media/351876/choof.png,CHOOF,N/A,PoW/PoS,877,False,CHOOF,40000000,N/A,/coins/choof/overview
SHA256,CashOut,CashOut (CSH),0,31004,/media/351877/csh.png,CSH,N/A,PoW,878,False,CSH,100000000,N/A,/coins/csh/overview
X13,RoyalCoin 2.0,RoyalCoin 2.0 (RYCN),0,32548,/media/351756/royal.png,RYCN,N/A,PoS,880,False,RYCN,2500000,N/A,/coins/rycn/overview
X11,Pabyosi Coin,Pabyosi Coin (PCS),0,32686,/media/351927/pabyosi.png,PCS,N/A,PoW/PoS,881,False,PCS,31500000000,N/A,/coins/pcs/overview
